nom_fichier;version;type_entite;paragraphe;texte_gold;ref_gold;texte_systeme;ref_systeme;score_similarite_pct;statut;TP;FP;FN;contexte
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Cleofante Corinthio;#Cleophante;;;;Faux negatif;0;0;1;"…mente delle linee entro le figure per finger l'ombre; e che [Cleofante Corinthio] fusse il primo, che la colorò di un sol colore; e Eumaro At…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Aglaofante;#Aglaophon;;;;Faux negatif;0;0;1;…e, e imitò le vene, e le pieghe delle vesti. Polignoto poi, [Aglaofante], Apollodoro Ateniese, e Timagora, e Protegene, e Zeusi, e P…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Apollodoro Ateniese;#Apollodore;;;;Faux negatif;0;0;1;…e vene, e le pieghe delle vesti. Polignoto poi, Aglaofante, [Apollodoro Ateniese], e Timagora, e Protegene, e Zeusi, e Parrasio, e Timante, e…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Timagora;#Timagoras;;;;Faux negatif;0;0;1;…le vesti. Polignoto poi, Aglaofante, Apollodoro Ateniese, e [Timagora], e Protegene, e Zeusi, e Parrasio, e Timante, e Aristide Te…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;;;Aristide;;;Faux positif;0;1;0;… e Timagora, e Protegene, e Zeusi, e Parrasio, e Timante, e [Aristide] Tebano, le aggiunsero l'un doppo l'altro molte parti, che l…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;;;Laonde;;;Faux positif;0;1;0;… da per sé solo, che tutti gli altri la guernì di bellezze. [Laonde] si rende chiarissimo quello si diceva, che l'arte non è nat…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P6;;;sol Maestro;;;Faux positif;0;1;0;… loro ingegni. E si vede ancor hoggi, che più allievi di un [sol Maestro], se ben tutti cercano d'imitar lui, e si conosce dalle oper…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P8;;;Pittori;;;Faux positif;0;1;0;… più importante sono stati sempre differenti tra di loro li [Pittori], cioè intorno all'investigare più o meno la perfettione del…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P8;;;Idea;;;Faux positif;0;1;0;…no più in alto con l'intendimento, e comprendono nella loro [Idea] l'eccellenza del bello, e del perfetto, che vorrebbe fare l…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P8;;;Pittori;;;Faux positif;0;1;0;… più importante sono stati sempre differenti tra di loro li [Pittori], cioè intorno all'investigare più o meno la perfettione del…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P8;;;Idea;;;Faux positif;0;1;0;…no più in alto con l'intendimento, e comprendono nella loro [Idea] l'eccellenza del bello, e del perfetto, che vorrebbe fare l…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Zeusi;#Zeuxis;;;;Faux negatif;0;0;1;…Aglaofante, Apollodoro Ateniese, e Timagora, e Protegene, e [Zeusi], e Parrasio, e Timante, e Aristide Tebano, le aggiunsero l'…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Parrasio;#Parrhasios;;;;Faux negatif;0;0;1;…e, Apollodoro Ateniese, e Timagora, e Protegene, e Zeusi, e [Parrasio], e Timante, e Aristide Tebano, le aggiunsero l'un doppo l'a…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Timante;#Timanthe;;;;Faux negatif;0;0;1;…o Ateniese, e Timagora, e Protegene, e Zeusi, e Parrasio, e [Timante], e Aristide Tebano, le aggiunsero l'un doppo l'altro molte …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Aristide Tebano;#Aristide;;;;Faux negatif;0;0;1;… e Timagora, e Protegene, e Zeusi, e Parrasio, e Timante, e [Aristide Tebano], le aggiunsero l'un doppo l'altro molte parti, che le manca…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P5;Apelle;#Apelle;;;;Faux negatif;0;0;1;"…cavano; in tanto che l'arte si fe perfetta, massimamente da [Apelle], che più da per sé solo, che tutti gli altri la guernì di b…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P9;;;Re;;;Faux positif;0;1;0;…cation Information Information about the source DIVERSE FIGU[RE] Al numero di ottanta, Disegnate di penna Nell'hore di ricre…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P9;;;Capitano;;;Faux positif;0;1;0;…di Cesare, ma quale esser dovrebbe quello di un Re, e di un [Capitano] magnanimo, e forte: tuttavia i più valenti Pittori, senza l…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P9;;;Pittori;;;Faux positif;0;1;0;… più importante sono stati sempre differenti tra di loro li [Pittori], cioè intorno all'investigare più o meno la perfettione del…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P10;;;Pittori;;;Faux positif;0;1;0;… più importante sono stati sempre differenti tra di loro li [Pittori], cioè intorno all'investigare più o meno la perfettione del…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P11;;;Architettura;;;Faux positif;0;1;0;"… a i tempi nostri; dalle quali, sì come anche dall'opere di [Architettura], hanno potuto apprendere quella finezza di disegno, che tan…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P11;;;haver;;;Faux positif;0;1;0;…o egli con suo gran gusto lo studio, e la fatica, arrivò ad [haver]e così pronta, e ubbidiente la mano ad esprimer col disegno …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P11;;;Classe;;;Faux positif;0;1;0;…mento de gl'intendenti sono stati reputati Maestri di prima [Classe], e capi della scuola loro particolare, e ne faremo quella b…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P12;Rafaelle;#Raphael;;;;Faux negatif;0;0;1;…mare, che la Scuola Romana, della quale sono stati li primi [Rafaelle], e Michelangelo, ha seguitata la bellezza delle statue, e s…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P12;Titiano;#Titien;;;;Faux negatif;0;0;1;… Pittori Vinitiani, e della Marca Trivigiana, il cui capo è [Titiano], hanno più tosto imitata la bellezza della natura, che si h…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P13;;;Possonsi;;;Faux positif;0;1;0;…ò troppo Fiorentino: e Mecarino, e Baldassare tra ' Sanesi. [Possonsi] dunque costituire quattro spetie di Pittura in Italia, la R…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P12;Mecarino;#DomenicoBeccafumi;;;;Faux negatif;0;0;1;…elo quanto alla maniera, non si mostrò troppo Fiorentino: e [Mecarino], e Baldassare tra ' Sanesi. Possonsi dunque costituire quat…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P12;Baldassare;#BaldassarrePeruzzi;;;;Faux negatif;0;0;1;…lla maniera, non si mostrò troppo Fiorentino: e Mecarino, e [Baldassare] tra ' Sanesi. Possonsi dunque costituire quattro spetie di …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P13;Alberto Duro;#AlbrechtDurer;;;;Faux negatif;0;0;1;…na, la Viniziana, la Lombarda, e la Toscana. Fuori d'Italia [Alberto Duro] formò la Scuola sua, ed è meritevole della lode, che al mon…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;;;Cugino;;;Faux positif;0;1;0;"…tino, e Annibale Carracci Bolognesi; de' quali il primo era [Cugino] degli altri due, che erano Fratelli carnali: e come che que…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;;;Maestri;;;Faux positif;0;1;0;"… chiarissima luce; e si potrebbon nominare molti eccellenti [Maestri] Italiani, e di altre nationi, che ingegnosamente, e con val…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;Titiano;#Titien;;;;Faux negatif;0;0;1;… Pittori Vinitiani, e della Marca Trivigiana, il cui capo è [Titiano], hanno più tosto imitata la bellezza della natura, che si h…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;Correggio;#Correge;;;;Faux negatif;0;0;1;…zza della natura, che si ha innanzi a gli occhi. Antonio da [Correggio] il primo de' Lombardi è stato imitatore della natura quasi …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;Correggio;#Correge;;;;Faux negatif;0;0;1;…zza della natura, che si ha innanzi a gli occhi. Antonio da [Correggio] il primo de' Lombardi è stato imitatore della natura quasi …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;Titiano;#Titien;;;;Faux negatif;0;0;1;… Pittori Vinitiani, e della Marca Trivigiana, il cui capo è [Titiano], hanno più tosto imitata la bellezza della natura, che si h…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;;;Signori;;;Faux positif;0;1;0;… così prestamente in mio potere il libro, che molti di Voi ([Signori] miei) correste curiosamente a vederlo, e mi poneste in cons…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;;;Giovani;;;Faux positif;0;1;0;"…ue' Signori avvalorato in modo l'animo di que' tre valorosi [Giovani] con proportionate occasioni di lor utile, e soddisfattione;…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P16;;;furon cagione;;;Faux positif;0;1;0;"…ssi si alzarono sempre più a gradi di maggior eccellenza; e [furon cagione], che molti della gioventù s'invaghirono di così bell'arte, …"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P17;;;convien;;;Faux positif;0;1;0;…di lumi, e ombre, e colori, secondo che a ciascuna cosa più [convien]e, ha in tutte le sue opere chiaramente mostrato, quanto pos…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P17;;;Signore;;;Faux positif;0;1;0;…ene si studiarono. Dapoi pervenuto il libro alle mani di un [Signore] di vivace ingegno, che diventò poi anche gran Personaggio, …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P17;Titiano;#Titien;;;;Faux negatif;0;0;1;… Pittori Vinitiani, e della Marca Trivigiana, il cui capo è [Titiano], hanno più tosto imitata la bellezza della natura, che si h…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P17;Correggio;#Correge;;;;Faux negatif;0;0;1;…zza della natura, che si ha innanzi a gli occhi. Antonio da [Correggio] il primo de' Lombardi è stato imitatore della natura quasi …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P17;Correggio;#Correge;;;;Faux negatif;0;0;1;…zza della natura, che si ha innanzi a gli occhi. Antonio da [Correggio] il primo de' Lombardi è stato imitatore della natura quasi …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P17;Titiano;#Titien;;;;Faux negatif;0;0;1;… Pittori Vinitiani, e della Marca Trivigiana, il cui capo è [Titiano], hanno più tosto imitata la bellezza della natura, che si h…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P17;;;Signore;;;Faux positif;0;1;0;…ene si studiarono. Dapoi pervenuto il libro alle mani di un [Signore] di vivace ingegno, che diventò poi anche gran Personaggio, …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P18;;;Signori;;;Faux positif;0;1;0;… così prestamente in mio potere il libro, che molti di Voi ([Signori] miei) correste curiosamente a vederlo, e mi poneste in cons…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P18;;;Maestri;;;Faux positif;0;1;0;"… chiarissima luce; e si potrebbon nominare molti eccellenti [Maestri] Italiani, e di altre nationi, che ingegnosamente, e con val…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P18;;;Gentiluomini;;;Faux positif;0;1;0;… valorosissimi soggetti, vi furono ancora non pochi di que' [Gentiluomini], e Cavalieri, che per sola delettatione si resero atti a fa…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P18;;;Cavalieri;;;Faux positif;0;1;0;…oggetti, vi furono ancora non pochi di que' Gentiluomini, e [Cavalieri], che per sola delettatione si resero atti a far delle cose …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P19;Carracci;#Carrache;de' Carracci;;80;Erreur texte;1;0;0;…ta, Disegnate di penna Nell'hore di ricreatione DA ANNIBALE [CARRACCI] INTAGLIATE IN RAME, E cavate dagli Originali DA SIMONE GUIL…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P19;;;gran Cuppola;;;Faux positif;0;1;0;"…dia, si fermaron alcun tempo in Parma per fare studio nella [gran Cuppola] del Correggio; e Agostino, e Annibale in particolare hebber…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P19;Correggio;#Correge;;;;Faux negatif;0;0;1;…zza della natura, che si ha innanzi a gli occhi. Antonio da [Correggio] il primo de' Lombardi è stato imitatore della natura quasi …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P19;;;hebber;;;Faux positif;0;1;0;"…icionica, e tre diventarono. I Romani imitarono i Greci, ma [hebber]o nondimeno ancor essi la maniera differente; e perciò furon…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P19;;;Odoardo Farnese;;;Faux positif;0;1;0;…oi a Roma, appoggiati alla protettione del Signor Cardinale [Odoardo Farnese]. Laonde restando Ludovico a Bologna, dove hebbe sempre occa…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P19;Sua Altezza;#AlexandreFarnese;;;;Faux negatif;0;0;1;…di farvi dell'opere per quel Serenissimo con molto gusto di [Sua Altezza], ciò aperse loro l'adito di poter venir poi a Roma, appoggi…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P19;Signor Cardinale Odoardo Farnese;#EdouardFarnese;;;;Faux negatif;0;0;1;… di poter venir poi a Roma, appoggiati alla protettione del [Signor Cardinale Odoardo Farnese]. Laonde restando Ludovico a Bologna, dove hebbe sempre occa…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P19;Cardinale;#EdouardFarnese;;;;Faux negatif;0;0;1;…imostratione di quel Signore. Fu il libro donato dal Signor [Cardinale] Ludovico Ludovissio al Signor Lelio Guidiccioni, gentilhuom…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P20;Rafaelle;#Raphael;;;;Faux negatif;0;0;1;…mare, che la Scuola Romana, della quale sono stati li primi [Rafaelle], e Michelangelo, ha seguitata la bellezza delle statue, e s…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P20;;;Idea;;;Faux positif;0;1;0;…no più in alto con l'intendimento, e comprendono nella loro [Idea] l'eccellenza del bello, e del perfetto, che vorrebbe fare l…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P20;Rafaelle;#Raphael;;;;Faux negatif;0;0;1;…mare, che la Scuola Romana, della quale sono stati li primi [Rafaelle], e Michelangelo, ha seguitata la bellezza delle statue, e s…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P20;Rafaelle;#Raphael;;;;Faux negatif;0;0;1;…mare, che la Scuola Romana, della quale sono stati li primi [Rafaelle], e Michelangelo, ha seguitata la bellezza delle statue, e s…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;;;Gentiluomini del Cardinale;;;Faux positif;0;1;0;… concorrevano in quel principio alla loro habitatione molti [Gentiluomini del Cardinale], e altri virtuosi, ma per udir li discorsi di Agostino anco…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;Cardinale;#EdouardFarnese;;;;Faux negatif;0;0;1;…imostratione di quel Signore. Fu il libro donato dal Signor [Cardinale] Ludovico Ludovissio al Signor Lelio Guidiccioni, gentilhuom…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;;;galant'huomini;;;Faux positif;0;1;0;…a l'altre volte, ritrovandosi nelle loro stanze una mano di [galant'huomini], e discorrendo Agostino, del gran sapere mostrato dagli ant…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;;;Laoconte;;;Faux positif;0;1;0;"…tichi nelle Statue, e fermatosi a celebrare specialmente il [Laoconte] veduto da lor di fresco; egli havrebbe voluto, che Annibale…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;;;Fratello;;;Faux positif;0;1;0;…cuna cosa n'havesse detta: ma questi, che assai diverso dal [Fratello] era di genio, e di gusto, quanto al compiacersi di ragionar…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;;;Scoltura;;;Faux positif;0;1;0;…deva il Fratello più inferuorato nel celebrare quell'antica [Scoltura], e gli altri più che mai attenti ad udirlo, si accostò al m…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;;;Laoconte;;;Faux positif;0;1;0;"…tichi nelle Statue, e fermatosi a celebrare specialmente il [Laoconte] veduto da lor di fresco; egli havrebbe voluto, che Annibale…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;il Fratello;#AnnibaleCarracci;Fratello;;84;Erreur texte;1;0;0;… più Annibale di dargli poco orecchie: e mentre egli vedeva [il Fratello] più inferuorato nel celebrare quell'antica Scoltura, e gli …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P21;Fratello;#AnnibaleCarracci;;;;Faux negatif;0;0;1;…cuna cosa n'havesse detta: ma questi, che assai diverso dal [Fratello] era di genio, e di gusto, quanto al compiacersi di ragionar…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P22;Cardinale;#EdouardFarnese;;;;Faux negatif;0;0;1;…imostratione di quel Signore. Fu il libro donato dal Signor [Cardinale] Ludovico Ludovissio al Signor Lelio Guidiccioni, gentilhuom…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P23;;;Laoconte;;;Faux positif;0;1;0;"…tichi nelle Statue, e fermatosi a celebrare specialmente il [Laoconte] veduto da lor di fresco; egli havrebbe voluto, che Annibale…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P24;;;Palazzo;;;Faux positif;0;1;0;… di sé que' due gran Maestri, deliberò di arricchire il suo [Palazzo] anche con le opere di lor mano: e oltre a diversi quadri a …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P24;;;Galleria;;;Faux positif;0;1;0;…i posero a dipignere a fresco alcune picciole Camere, e una [Galleria] assai grande dalla parte del Palazzo verso 'l Tevere. E con…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P23;Cardinale;#EdouardFarnese;;;;Faux negatif;0;0;1;…imostratione di quel Signore. Fu il libro donato dal Signor [Cardinale] Ludovico Ludovissio al Signor Lelio Guidiccioni, gentilhuom…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P23;Cardinale;#EdouardFarnese;;;;Faux negatif;0;0;1;…imostratione di quel Signore. Fu il libro donato dal Signor [Cardinale] Ludovico Ludovissio al Signor Lelio Guidiccioni, gentilhuom…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P24;Cardinale;#EdouardFarnese;;;;Faux negatif;0;0;1;…imostratione di quel Signore. Fu il libro donato dal Signor [Cardinale] Ludovico Ludovissio al Signor Lelio Guidiccioni, gentilhuom…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P24;;;Galleria;;;Faux positif;0;1;0;…i posero a dipignere a fresco alcune picciole Camere, e una [Galleria] assai grande dalla parte del Palazzo verso 'l Tevere. E con…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P24;Fratello;#AnnibaleCarracci;;;;Faux negatif;0;0;1;…cuna cosa n'havesse detta: ma questi, che assai diverso dal [Fratello] era di genio, e di gusto, quanto al compiacersi di ragionar…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P25;;;Galleria;;;Faux positif;0;1;0;…i posero a dipignere a fresco alcune picciole Camere, e una [Galleria] assai grande dalla parte del Palazzo verso 'l Tevere. E con…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P25;;;Signore;;;Faux positif;0;1;0;…ene si studiarono. Dapoi pervenuto il libro alle mani di un [Signore] di vivace ingegno, che diventò poi anche gran Personaggio, …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P25;;;Palazzo;;;Faux positif;0;1;0;… di sé que' due gran Maestri, deliberò di arricchire il suo [Palazzo] anche con le opere di lor mano: e oltre a diversi quadri a …
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P26;;;mentione de' Pittori antichi;;;Faux positif;0;1;0;"…solamente ad accostarsi al vero. Ma poiché di sopra si fece [mentione de' Pittori antichi], e moderni, e delle loro maniere, e differenze tra essi; ag…"
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P25;Cardinale;#EdouardFarnese;;;;Faux negatif;0;0;1;…imostratione di quel Signore. Fu il libro donato dal Signor [Cardinale] Ludovico Ludovissio al Signor Lelio Guidiccioni, gentilhuom…
Agucchi_TrattatoPittura.xml;Vspacy;persName;AGU_TP_lettre_P27;Aristotile;#Aristote;;;;Faux negatif;0;0;1;… poi il tutto non fuori di proposito divisato. Considerando [Aristotile], che necessariamente si dovevano dalla Poesia imitare perso…
